1.983333,1.938462,0.150000
5.950000,1.938462,0.150000
9.916667,1.938462,0.150000
13.883333,1.938462,0.150000
17.850000,1.938462,0.150000
21.816667,1.938462,0.150000
25.783333,1.938462,0.150000
29.750000,1.938462,0.150000
33.716667,1.938462,0.150000
37.683333,1.938462,0.150000
41.650000,1.938462,0.150000
45.616667,1.938462,0.150000
49.583333,1.938462,0.150000
53.550000,1.938462,0.150000
57.516667,1.938462,0.150000
61.483333,1.938462,0.150000
65.450000,1.938462,0.150000
69.416667,1.938462,0.150000
73.383333,1.938462,0.150000
77.350000,1.938462,0.150000
81.316667,1.938462,0.150000
85.283333,1.938462,0.150000
89.250000,1.938462,0.150000
93.216667,1.938462,0.150000
97.183333,1.938462,0.150000
101.150000,1.938462,0.150000
105.116667,1.938462,0.150000
109.083333,1.938462,0.150000
113.050000,1.938462,0.150000
117.016667,1.938462,0.150000
120.983333,1.938462,0.150000
124.950000,1.938462,0.150000
128.916667,1.938462,0.150000
132.883333,1.938462,0.150000
136.850000,1.938462,0.150000
140.816667,1.938462,0.150000
144.783333,1.938462,0.150000
148.750000,1.938462,0.150000
152.716667,1.938462,0.150000
156.683333,1.938462,0.150000
160.650000,1.938462,0.150000
164.616667,1.938462,0.150000
168.583333,1.938462,0.150000
172.550000,1.938462,0.150000
176.516667,1.938462,0.150000
180.483333,1.938462,0.150000
184.450000,1.938462,0.150000
188.416667,1.938462,0.150000
192.383333,1.938462,0.150000
196.350000,1.938462,0.150000
200.316667,1.938462,0.150000
204.283333,1.938462,0.150000
208.250000,1.938462,0.150000
212.216667,1.938462,0.150000
216.183333,1.938462,0.150000
220.150000,1.938462,0.150000
224.116667,1.938462,0.150000
228.083333,1.938462,0.150000
232.050000,1.938462,0.150000
236.016667,1.938462,0.150000
&
1.983333,5.815385,0.200000
5.950000,5.815385,0.200000
9.916667,5.815385,0.200000
13.883333,5.815385,0.200000
17.850000,5.815385,0.200000
21.816667,5.815385,0.200000
25.783333,5.815385,0.200000
29.750000,5.815385,0.200000
33.716667,5.815385,0.200000
37.683333,5.815385,0.200000
41.650000,5.815385,0.200000
45.616667,5.815385,0.200000
49.583333,5.815385,0.200000
53.550000,5.815385,0.200000
57.516667,5.815385,0.200000
61.483333,5.815385,0.200000
65.450000,5.815385,0.200000
69.416667,5.815385,0.200000
73.383333,5.815385,0.200000
77.350000,5.815385,0.200000
81.316667,5.815385,0.200000
85.283333,5.815385,0.200000
89.250000,5.815385,0.200000
93.216667,5.815385,0.200000
97.183333,5.815385,0.200000
101.150000,5.815385,0.200000
105.116667,5.815385,0.200000
109.083333,5.815385,0.200000
113.050000,5.815385,0.200000
117.016667,5.815385,0.200000
120.983333,5.815385,0.200000
124.950000,5.815385,0.200000
128.916667,5.815385,0.200000
132.883333,5.815385,0.200000
136.850000,5.815385,0.200000
140.816667,5.815385,0.200000
144.783333,5.815385,0.200000
148.750000,5.815385,0.200000
152.716667,5.815385,0.200000
156.683333,5.815385,0.200000
160.650000,5.815385,0.200000
164.616667,5.815385,0.200000
168.583333,5.815385,0.200000
172.550000,5.815385,0.200000
176.516667,5.815385,0.200000
180.483333,5.815385,0.200000
184.450000,5.815385,0.200000
188.416667,5.815385,0.200000
192.383333,5.815385,0.200000
196.350000,5.815385,0.200000
200.316667,5.815385,0.200000
204.283333,5.815385,0.200000
208.250000,5.815385,0.200000
212.216667,5.815385,0.200000
216.183333,5.815385,0.200000
220.150000,5.815385,0.200000
224.116667,5.815385,0.200000
228.083333,5.815385,0.200000
232.050000,5.815385,0.200000
236.016667,5.815385,0.200000
&
1.983333,9.692308,0.200000
5.950000,9.692308,0.200000
9.916667,9.692308,0.200000
13.883333,9.692308,0.200000
17.850000,9.692308,0.200000
21.816667,9.692308,0.200000
25.783333,9.692308,0.200000
29.750000,9.692308,0.200000
33.716667,9.692308,0.200000
37.683333,9.692308,0.200000
41.650000,9.692308,0.200000
45.616667,9.692308,0.200000
49.583333,9.692308,0.200000
53.550000,9.692308,0.200000
57.516667,9.692308,0.200000
61.483333,9.692308,0.200000
65.450000,9.692308,0.200000
69.416667,9.692308,0.200000
73.383333,9.692308,0.200000
77.350000,9.692308,0.200000
81.316667,9.692308,0.200000
85.283333,9.692308,0.200000
89.250000,9.692308,0.200000
93.216667,9.692308,0.200000
97.183333,9.692308,0.200000
101.150000,9.692308,0.200000
105.116667,9.692308,0.200000
109.083333,9.692308,0.200000
113.050000,9.692308,0.200000
117.016667,9.692308,0.200000
120.983333,9.692308,0.200000
124.950000,9.692308,0.200000
128.916667,9.692308,0.200000
132.883333,9.692308,0.200000
136.850000,9.692308,0.200000
140.816667,9.692308,0.200000
144.783333,9.692308,0.200000
148.750000,9.692308,0.200000
152.716667,9.692308,0.200000
156.683333,9.692308,0.200000
160.650000,9.692308,0.200000
164.616667,9.692308,0.200000
168.583333,9.692308,0.200000
172.550000,9.692308,0.200000
176.516667,9.692308,0.200000
180.483333,9.692308,0.200000
184.450000,9.692308,0.200000
188.416667,9.692308,0.200000
192.383333,9.692308,0.200000
196.350000,9.692308,0.200000
200.316667,9.692308,0.200000
204.283333,9.692308,0.200000
208.250000,9.692308,0.200000
212.216667,9.692308,0.200000
216.183333,9.692308,0.200000
220.150000,9.692308,0.200000
224.116667,9.692308,0.200000
228.083333,9.692308,0.200000
232.050000,9.692308,0.200000
236.016667,9.692308,0.200000
&
1.983333,13.569231,0.200000
5.950000,13.569231,0.200000
9.916667,13.569231,0.200000
13.883333,13.569231,0.200000
17.850000,13.569231,0.200000
21.816667,13.569231,0.200000
25.783333,13.569231,0.200000
29.750000,13.569231,0.200000
33.716667,13.569231,0.200000
37.683333,13.569231,0.200000
41.650000,13.569231,0.200000
45.616667,13.569231,0.200000
49.583333,13.569231,0.200000
53.550000,13.569231,0.200000
57.516667,13.569231,0.200000
61.483333,13.569231,0.200000
65.450000,13.569231,0.200000
69.416667,13.569231,0.200000
73.383333,13.569231,0.200000
77.350000,13.569231,0.200000
81.316667,13.569231,0.200000
85.283333,13.569231,0.200000
89.250000,13.569231,0.200000
93.216667,13.569231,0.200000
97.183333,13.569231,0.200000
101.150000,13.569231,0.200000
105.116667,13.569231,0.200000
109.083333,13.569231,0.200000
113.050000,13.569231,0.200000
117.016667,13.569231,0.200000
120.983333,13.569231,0.200000
124.950000,13.569231,0.200000
128.916667,13.569231,0.200000
132.883333,13.569231,0.200000
136.850000,13.569231,0.200000
140.816667,13.569231,0.200000
144.783333,13.569231,0.200000
148.750000,13.569231,0.200000
152.716667,13.569231,0.200000
156.683333,13.569231,0.200000
160.650000,13.569231,0.200000
164.616667,13.569231,0.200000
168.583333,13.569231,0.200000
172.550000,13.569231,0.200000
176.516667,13.569231,0.200000
180.483333,13.569231,0.200000
184.450000,13.569231,0.200000
188.416667,13.569231,0.200000
192.383333,13.569231,0.200000
196.350000,13.569231,0.200000
200.316667,13.569231,0.200000
204.283333,13.569231,0.200000
208.250000,13.569231,0.200000
212.216667,13.569231,0.200000
216.183333,13.569231,0.200000
220.150000,13.569231,0.200000
224.116667,13.569231,0.200000
228.083333,13.569231,0.200000
232.050000,13.569231,0.200000
236.016667,13.569231,0.200000
&
1.983333,17.446154,0.200000
5.950000,17.446154,0.200000
9.916667,17.446154,0.200000
13.883333,17.446154,0.200000
17.850000,17.446154,0.200000
21.816667,17.446154,0.200000
25.783333,17.446154,0.200000
29.750000,17.446154,0.200000
33.716667,17.446154,0.200000
37.683333,17.446154,0.200000
41.650000,17.446154,0.200000
45.616667,17.446154,0.200000
49.583333,17.446154,0.200000
53.550000,17.446154,0.200000
57.516667,17.446154,0.200000
61.483333,17.446154,0.200000
65.450000,17.446154,0.200000
69.416667,17.446154,0.200000
73.383333,17.446154,0.200000
77.350000,17.446154,0.200000
81.316667,17.446154,0.200000
85.283333,17.446154,0.200000
89.250000,17.446154,0.200000
93.216667,17.446154,0.200000
97.183333,17.446154,0.200000
101.150000,17.446154,0.200000
105.116667,17.446154,0.200000
109.083333,17.446154,0.200000
113.050000,17.446154,0.200000
117.016667,17.446154,0.200000
120.983333,17.446154,0.200000
124.950000,17.446154,0.200000
128.916667,17.446154,0.200000
132.883333,17.446154,0.200000
136.850000,17.446154,0.200000
140.816667,17.446154,0.200000
144.783333,17.446154,0.200000
148.750000,17.446154,0.200000
152.716667,17.446154,0.200000
156.683333,17.446154,0.200000
160.650000,17.446154,0.200000
164.616667,17.446154,0.200000
168.583333,17.446154,0.200000
172.550000,17.446154,0.200000
176.516667,17.446154,0.200000
180.483333,17.446154,0.200000
184.450000,17.446154,0.200000
188.416667,17.446154,0.200000
192.383333,17.446154,0.200000
196.350000,17.446154,0.200000
200.316667,17.446154,0.200000
204.283333,17.446154,0.200000
208.250000,17.446154,0.200000
212.216667,17.446154,0.200000
216.183333,17.446154,0.200000
220.150000,17.446154,0.200000
224.116667,17.446154,0.200000
228.083333,17.446154,0.200000
232.050000,17.446154,0.200000
236.016667,17.446154,0.200000
&
1.983333,21.323077,0.200000
5.950000,21.323077,0.200000
9.916667,21.323077,0.200000
13.883333,21.323077,0.200000
17.850000,21.323077,0.200000
21.816667,21.323077,0.200000
25.783333,21.323077,0.200000
29.750000,21.323077,0.200000
33.716667,21.323077,0.200000
37.683333,21.323077,0.200000
41.650000,21.323077,0.200000
45.616667,21.323077,0.200000
49.583333,21.323077,0.200000
53.550000,21.323077,0.200000
57.516667,21.323077,0.200000
61.483333,21.323077,0.200000
65.450000,21.323077,0.200000
69.416667,21.323077,0.200000
73.383333,21.323077,0.200000
77.350000,21.323077,0.200000
81.316667,21.323077,0.200000
85.283333,21.323077,0.200000
89.250000,21.323077,0.200000
93.216667,21.323077,0.200000
97.183333,21.323077,0.200000
101.150000,21.323077,0.200000
105.116667,21.323077,0.200000
109.083333,21.323077,0.200000
113.050000,21.323077,0.200000
117.016667,21.323077,0.200000
120.983333,21.323077,0.200000
124.950000,21.323077,0.200000
128.916667,21.323077,0.200000
132.883333,21.323077,0.200000
136.850000,21.323077,0.200000
140.816667,21.323077,0.200000
144.783333,21.323077,0.200000
148.750000,21.323077,0.200000
152.716667,21.323077,0.200000
156.683333,21.323077,0.200000
160.650000,21.323077,0.200000
164.616667,21.323077,0.200000
168.583333,21.323077,0.200000
172.550000,21.323077,0.200000
176.516667,21.323077,0.200000
180.483333,21.323077,0.200000
184.450000,21.323077,0.200000
188.416667,21.323077,0.200000
192.383333,21.323077,0.200000
196.350000,21.323077,0.200000
200.316667,21.323077,0.200000
204.283333,21.323077,0.200000
208.250000,21.323077,0.200000
212.216667,21.323077,0.200000
216.183333,21.323077,0.200000
220.150000,21.323077,0.200000
224.116667,21.323077,0.200000
228.083333,21.323077,0.200000
232.050000,21.323077,0.200000
236.016667,21.323077,0.200000
&
1.983333,25.200000,0.200000
5.950000,25.200000,0.200000
9.916667,25.200000,0.200000
13.883333,25.200000,0.200000
17.850000,25.200000,0.200000
21.816667,25.200000,0.200000
25.783333,25.200000,0.200000
29.750000,25.200000,0.200000
33.716667,25.200000,0.200000
37.683333,25.200000,0.200000
41.650000,25.200000,0.200000
45.616667,25.200000,0.200000
49.583333,25.200000,0.200000
53.550000,25.200000,0.200000
57.516667,25.200000,0.200000
61.483333,25.200000,0.200000
65.450000,25.200000,0.200000
69.416667,25.200000,0.200000
73.383333,25.200000,0.200000
77.350000,25.200000,0.200000
81.316667,25.200000,0.200000
85.283333,25.200000,0.200000
89.250000,25.200000,0.200000
93.216667,25.200000,0.200000
97.183333,25.200000,0.200000
101.150000,25.200000,0.200000
105.116667,25.200000,0.200000
109.083333,25.200000,0.200000
113.050000,25.200000,0.200000
117.016667,25.200000,0.200000
120.983333,25.200000,0.200000
124.950000,25.200000,0.200000
128.916667,25.200000,0.200000
132.883333,25.200000,0.200000
136.850000,25.200000,0.200000
140.816667,25.200000,0.200000
144.783333,25.200000,0.200000
148.750000,25.200000,0.200000
152.716667,25.200000,0.200000
156.683333,25.200000,0.200000
160.650000,25.200000,0.200000
164.616667,25.200000,0.200000
168.583333,25.200000,0.305098
172.550000,25.200000,0.200000
176.516667,25.200000,0.200000
180.483333,25.200000,0.200000
184.450000,25.200000,0.200000
188.416667,25.200000,0.200000
192.383333,25.200000,0.200000
196.350000,25.200000,0.200000
200.316667,25.200000,0.200000
204.283333,25.200000,0.200000
208.250000,25.200000,0.200000
212.216667,25.200000,0.200000
216.183333,25.200000,0.200000
220.150000,25.200000,0.200000
224.116667,25.200000,0.200000
228.083333,25.200000,0.200000
232.050000,25.200000,0.200000
236.016667,25.200000,0.200000
&
1.983333,29.076923,0.200000
5.950000,29.076923,0.200000
9.916667,29.076923,0.200000
13.883333,29.076923,0.200000
17.850000,29.076923,0.200000
21.816667,29.076923,0.200000
25.783333,29.076923,0.200000
29.750000,29.076923,0.200000
33.716667,29.076923,0.200000
37.683333,29.076923,0.200000
41.650000,29.076923,0.200000
45.616667,29.076923,0.200000
49.583333,29.076923,0.200000
53.550000,29.076923,0.200000
57.516667,29.076923,0.200000
61.483333,29.076923,0.200000
65.450000,29.076923,0.200000
69.416667,29.076923,0.200000
73.383333,29.076923,0.200000
77.350000,29.076923,0.200000
81.316667,29.076923,0.200000
85.283333,29.076923,0.200000
89.250000,29.076923,0.200000
93.216667,29.076923,0.200000
97.183333,29.076923,0.200000
101.150000,29.076923,0.200000
105.116667,29.076923,0.200000
109.083333,29.076923,0.200000
113.050000,29.076923,0.200000
117.016667,29.076923,0.200000
120.983333,29.076923,0.200000
124.950000,29.076923,0.200000
128.916667,29.076923,0.200000
132.883333,29.076923,0.200000
136.850000,29.076923,0.200000
140.816667,29.076923,0.200000
144.783333,29.076923,0.200000
148.750000,29.076923,0.200000
152.716667,29.076923,0.200000
156.683333,29.076923,0.200000
160.650000,29.076923,0.200000
164.616667,29.076923,1.160784
168.583333,29.076923,1.590196
172.550000,29.076923,1.063529
176.516667,29.076923,0.200000
180.483333,29.076923,0.200000
184.450000,29.076923,0.200000
188.416667,29.076923,0.200000
192.383333,29.076923,0.200000
196.350000,29.076923,0.200000
200.316667,29.076923,0.200000
204.283333,29.076923,0.200000
208.250000,29.076923,0.200000
212.216667,29.076923,0.200000
216.183333,29.076923,0.200000
220.150000,29.076923,0.200000
224.116667,29.076923,0.200000
228.083333,29.076923,0.200000
232.050000,29.076923,0.200000
236.016667,29.076923,0.200000
&
1.983333,32.953846,0.150000
5.950000,32.953846,0.150000
9.916667,32.953846,0.150000
13.883333,32.953846,0.150000
17.850000,32.953846,0.150000
21.816667,32.953846,0.150000
25.783333,32.953846,0.150000
29.750000,32.953846,0.150000
33.716667,32.953846,0.150000
37.683333,32.953846,0.150000
41.650000,32.953846,0.150000
45.616667,32.953846,0.150000
49.583333,32.953846,0.150000
53.550000,32.953846,0.150000
57.516667,32.953846,0.150000
61.483333,32.953846,0.150000
65.450000,32.953846,0.150000
69.416667,32.953846,0.150000
73.383333,32.953846,0.150000
77.350000,32.953846,0.150000
81.316667,32.953846,0.150000
85.283333,32.953846,0.150000
89.250000,32.953846,0.150000
93.216667,32.953846,0.150000
97.183333,32.953846,0.150000
101.150000,32.953846,0.150000
105.116667,32.953846,0.150000
109.083333,32.953846,0.150000
113.050000,32.953846,0.150000
117.016667,32.953846,0.150000
120.983333,32.953846,0.150000
124.950000,32.953846,0.150000
128.916667,32.953846,0.150000
132.883333,32.953846,0.150000
136.850000,32.953846,0.150000
140.816667,32.953846,0.150000
144.783333,32.953846,0.150000
148.750000,32.953846,0.150000
152.716667,32.953846,0.150000
156.683333,32.953846,0.150000
160.650000,32.953846,0.611373
164.616667,32.953846,1.198824
168.583333,32.953846,1.200000
172.550000,32.953846,1.199216
176.516667,32.953846,0.557647
180.483333,32.953846,0.150000
184.450000,32.953846,0.150000
188.416667,32.953846,0.150000
192.383333,32.953846,0.150000
196.350000,32.953846,0.150000
200.316667,32.953846,0.150000
204.283333,32.953846,0.150000
208.250000,32.953846,0.150000
212.216667,32.953846,0.150000
216.183333,32.953846,0.150000
220.150000,32.953846,0.150000
224.116667,32.953846,0.150000
228.083333,32.953846,0.150000
232.050000,32.953846,0.150000
236.016667,32.953846,0.150000
&
1.983333,36.830769,0.200000
5.950000,36.830769,0.200000
9.916667,36.830769,0.200000
13.883333,36.830769,0.200000
17.850000,36.830769,0.200000
21.816667,36.830769,0.200000
25.783333,36.830769,0.200000
29.750000,36.830769,0.200000
33.716667,36.830769,0.200000
37.683333,36.830769,0.200000
41.650000,36.830769,0.200000
45.616667,36.830769,0.200000
49.583333,36.830769,0.200000
53.550000,36.830769,0.200000
57.516667,36.830769,0.200000
61.483333,36.830769,0.200000
65.450000,36.830769,0.200000
69.416667,36.830769,0.200000
73.383333,36.830769,0.200000
77.350000,36.830769,0.200000
81.316667,36.830769,0.200000
85.283333,36.830769,0.200000
89.250000,36.830769,0.200000
93.216667,36.830769,0.200000
97.183333,36.830769,0.200000
101.150000,36.830769,0.200000
105.116667,36.830769,0.200000
109.083333,36.830769,0.200000
113.050000,36.830769,0.200000
117.016667,36.830769,0.200000
120.983333,36.830769,0.200000
124.950000,36.830769,0.200000
128.916667,36.830769,0.200000
132.883333,36.830769,0.200000
136.850000,36.830769,0.200000
140.816667,36.830769,0.200000
144.783333,36.830769,0.200000
148.750000,36.830769,0.200000
152.716667,36.830769,0.200000
156.683333,36.830769,0.410980
160.650000,36.830769,1.581176
164.616667,36.830769,1.599608
168.583333,36.830769,1.598039
172.550000,36.830769,1.599608
176.516667,36.830769,1.567451
180.483333,36.830769,0.357647
184.450000,36.830769,0.200000
188.416667,36.830769,0.200000
192.383333,36.830769,0.200000
196.350000,36.830769,0.200000
200.316667,36.830769,0.200000
204.283333,36.830769,0.200000
208.250000,36.830769,0.200000
212.216667,36.830769,0.200000
216.183333,36.830769,0.200000
220.150000,36.830769,0.200000
224.116667,36.830769,0.200000
228.083333,36.830769,0.200000
232.050000,36.830769,0.200000
236.016667,36.830769,0.200000
&
1.983333,40.707692,0.200000
5.950000,40.707692,0.200000
9.916667,40.707692,0.200000
13.883333,40.707692,0.200000
17.850000,40.707692,0.200000
21.816667,40.707692,0.200000
25.783333,40.707692,0.200000
29.750000,40.707692,0.200000
33.716667,40.707692,0.200000
37.683333,40.707692,0.200000
41.650000,40.707692,0.200000
45.616667,40.707692,0.200000
49.583333,40.707692,0.200000
53.550000,40.707692,0.200000
57.516667,40.707692,0.200000
61.483333,40.707692,0.200000
65.450000,40.707692,0.200000
69.416667,40.707692,0.200000
73.383333,40.707692,0.200000
77.350000,40.707692,0.200000
81.316667,40.707692,0.200000
85.283333,40.707692,0.200000
89.250000,40.707692,0.200000
93.216667,40.707692,0.200000
97.183333,40.707692,0.200000
101.150000,40.707692,0.200000
105.116667,40.707692,0.200000
109.083333,40.707692,0.200000
113.050000,40.707692,0.200000
117.016667,40.707692,0.200000
120.983333,40.707692,0.200000
124.950000,40.707692,0.200000
128.916667,40.707692,0.200000
132.883333,40.707692,0.200000
136.850000,40.707692,0.200000
140.816667,40.707692,0.200000
144.783333,40.707692,0.200000
148.750000,40.707692,0.200000
152.716667,40.707692,0.225882
156.683333,40.707692,1.465882
160.650000,40.707692,1.599608
164.616667,40.707692,1.598824
168.583333,40.707692,1.599216
172.550000,40.707692,1.599216
176.516667,40.707692,1.600000
180.483333,40.707692,1.444314
184.450000,40.707692,0.200000
188.416667,40.707692,0.200000
192.383333,40.707692,0.200000
196.350000,40.707692,0.200000
200.316667,40.707692,0.200000
204.283333,40.707692,0.200000
208.250000,40.707692,0.200000
212.216667,40.707692,0.200000
216.183333,40.707692,0.200000
220.150000,40.707692,0.200000
224.116667,40.707692,0.200000
228.083333,40.707692,0.200000
232.050000,40.707692,0.200000
236.016667,40.707692,0.200000
&
1.983333,44.584615,0.200000
5.950000,44.584615,0.200000
9.916667,44.584615,0.200000
13.883333,44.584615,0.200000
17.850000,44.584615,0.200000
21.816667,44.584615,0.200000
25.783333,44.584615,0.200000
29.750000,44.584615,0.223529
33.716667,44.584615,0.559216
37.683333,44.584615,0.580392
41.650000,44.584615,0.583529
45.616667,44.584615,0.580784
